epoc (ms),timestamp (-0500),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1.73293E+12,2024-11-29T19.43.38.433,1.9,-9.695,-7.134,-69.329
1.73293E+12,2024-11-29T19.43.38.443,1.91,-9.268,-10.122,-72.622
1.73293E+12,2024-11-29T19.43.38.453,1.92,-9.207,-12.744,-76.22
1.73293E+12,2024-11-29T19.43.38.463,1.93,-9.512,-14.695,-79.39
1.73293E+12,2024-11-29T19.43.38.473,1.94,-9.695,-15.183,-82.256
1.73293E+12,2024-11-29T19.43.38.483,1.95,-10.061,-14.512,-83.963
1.73293E+12,2024-11-29T19.43.38.493,1.96,-10.366,-13.476,-84.207
1.73293E+12,2024-11-29T19.43.38.503,1.97,-10.244,-12.622,-83.78
1.73293E+12,2024-11-29T19.43.38.513,1.98,-10.122,-12.012,-83.902
1.73293E+12,2024-11-29T19.43.38.523,1.99,-10,-10.976,-84.146
1.73293E+12,2024-11-29T19.43.38.533,2,-9.939,-9.817,-84.085
1.73293E+12,2024-11-29T19.43.38.543,2.01,-9.451,-8.841,-83.232
1.73293E+12,2024-11-29T19.43.38.553,2.02,-8.902,-7.5,-81.89
1.73293E+12,2024-11-29T19.43.38.563,2.03,-8.232,-5.915,-80.366
1.73293E+12,2024-11-29T19.43.38.573,2.04,-7.378,-5,-78.232
1.73293E+12,2024-11-29T19.43.38.583,2.05,-6.524,-4.451,-76.646
1.73293E+12,2024-11-29T19.43.38.593,2.06,-5.854,-3.902,-75.61
1.73293E+12,2024-11-29T19.43.38.603,2.07,-5.854,-3.78,-75.488
1.73293E+12,2024-11-29T19.43.38.613,2.08,-5.732,-3.171,-74.573
1.73293E+12,2024-11-29T19.43.38.623,2.09,-5.427,-2.195,-72.439
1.73293E+12,2024-11-29T19.43.38.633,2.1,-5.061,-1.159,-69.207
1.73293E+12,2024-11-29T19.43.38.643,2.11,-4.146,-0.183,-65.122
1.73293E+12,2024-11-29T19.43.38.653,2.12,-3.415,0.915,-61.585
1.73293E+12,2024-11-29T19.43.38.663,2.13,-3.232,2.134,-60.427
1.73293E+12,2024-11-29T19.43.38.673,2.14,-2.927,3.171,-59.329
1.73293E+12,2024-11-29T19.43.38.683,2.15,-2.561,3.232,-56.585
1.73293E+12,2024-11-29T19.43.38.693,2.16,-2.012,3.598,-53.049
1.73293E+12,2024-11-29T19.43.38.703,2.17,-1.22,4.39,-48.72
1.73293E+12,2024-11-29T19.43.38.713,2.18,-0.488,4.817,-43.659
1.73293E+12,2024-11-29T19.43.38.723,2.19,0.244,5.122,-38.598
1.73293E+12,2024-11-29T19.43.38.733,2.2,1.098,5.488,-33.72
1.73293E+12,2024-11-29T19.43.38.743,2.21,1.585,5.366,-28.659
1.73293E+12,2024-11-29T19.43.38.753,2.22,2.195,4.817,-23.659
1.73293E+12,2024-11-29T19.43.38.763,2.23,2.622,4.39,-18.476
1.73293E+12,2024-11-29T19.43.38.773,2.24,3.171,4.695,-13.293
1.73293E+12,2024-11-29T19.43.38.783,2.25,3.659,4.878,-8.537
1.73293E+12,2024-11-29T19.43.38.793,2.26,4.024,4.329,-4.024
1.73293E+12,2024-11-29T19.43.38.803,2.27,4.451,4.207,-0.183
1.73293E+12,2024-11-29T19.43.38.813,2.28,4.695,3.963,2.683
1.73293E+12,2024-11-29T19.43.38.823,2.29,4.634,3.11,4.512
1.73293E+12,2024-11-29T19.43.38.833,2.3,4.634,2.134,5.732
1.73293E+12,2024-11-29T19.43.38.843,2.31,4.512,1.098,5.976
1.73293E+12,2024-11-29T19.43.38.853,2.32,4.39,-0.183,5.793
1.73293E+12,2024-11-29T19.43.38.863,2.33,4.39,-1.22,5.488
1.73293E+12,2024-11-29T19.43.38.873,2.34,4.268,-1.829,5.061
1.73293E+12,2024-11-29T19.43.38.883,2.35,4.024,-2.073,4.756
1.73293E+12,2024-11-29T19.43.38.893,2.36,3.659,-2.073,4.329
1.73293E+12,2024-11-29T19.43.38.903,2.37,3.049,-2.012,3.78
1.73293E+12,2024-11-29T19.43.38.913,2.38,2.5,-1.89,3.293
1.73293E+12,2024-11-29T19.43.38.923,2.39,2.012,-1.159,2.561
1.73293E+12,2024-11-29T19.43.38.933,2.4,1.28,-0.793,2.134
1.73293E+12,2024-11-29T19.43.38.943,2.41,0.793,-0.671,1.951
1.73293E+12,2024-11-29T19.43.38.953,2.42,0.427,-0.305,1.89
1.73293E+12,2024-11-29T19.43.38.963,2.43,0.122,-0.183,1.89
1.73293E+12,2024-11-29T19.43.38.973,2.44,0.061,-0.305,2.012
1.73293E+12,2024-11-29T19.43.38.983,2.45,0,-0.183,2.134
1.73293E+12,2024-11-29T19.43.38.993,2.46,0,-0.366,2.012
1.73293E+12,2024-11-29T19.43.39.003,2.47,-0.061,-0.549,1.28
1.73293E+12,2024-11-29T19.43.39.013,2.48,0.183,-0.305,0
1.73293E+12,2024-11-29T19.43.39.023,2.49,0.488,-0.183,-0.976
1.73293E+12,2024-11-29T19.43.39.033,2.5,0.671,0.305,-2.073
1.73293E+12,2024-11-29T19.43.39.043,2.51,0.915,1.037,-2.927
1.73293E+12,2024-11-29T19.43.39.053,2.52,1.402,0.671,-3.598
1.73293E+12,2024-11-29T19.43.39.063,2.53,1.89,-0.061,-3.78
1.73293E+12,2024-11-29T19.43.39.073,2.54,2.561,0.305,-3.72
1.73293E+12,2024-11-29T19.43.39.083,2.55,3.476,1.22,-3.598
1.73293E+12,2024-11-29T19.43.39.093,2.56,4.085,1.159,-3.049
1.73293E+12,2024-11-29T19.43.39.103,2.57,4.329,0.488,-2.378
1.73293E+12,2024-11-29T19.43.39.113,2.58,4.695,0.427,-1.585
1.73293E+12,2024-11-29T19.43.39.123,2.59,5.061,0.366,-0.854
1.73293E+12,2024-11-29T19.43.39.133,2.6,4.939,-0.122,0
1.73293E+12,2024-11-29T19.43.39.143,2.61,4.207,-0.549,1.646
1.73293E+12,2024-11-29T19.43.39.153,2.62,3.72,-0.122,3.232
1.73293E+12,2024-11-29T19.43.39.163,2.63,3.171,0,4.634
1.73293E+12,2024-11-29T19.43.39.173,2.64,2.317,-0.488,6.402
1.73293E+12,2024-11-29T19.43.39.183,2.65,1.463,-0.427,8.354
1.73293E+12,2024-11-29T19.43.39.193,2.66,0.915,0.061,10.427
1.73293E+12,2024-11-29T19.43.39.203,2.67,0.488,0.122,13.049
1.73293E+12,2024-11-29T19.43.39.213,2.68,0.183,-0.305,16.402
1.73293E+12,2024-11-29T19.43.39.223,2.69,0.549,-0.854,20.488
1.73293E+12,2024-11-29T19.43.39.233,2.7,0.854,-2.866,25.427
1.73293E+12,2024-11-29T19.43.39.243,2.71,0.854,-5.976,31.28
1.73293E+12,2024-11-29T19.43.39.253,2.72,0.854,-8.293,38.11
1.73293E+12,2024-11-29T19.43.39.263,2.73,1.341,-8.72,44.939
1.73293E+12,2024-11-29T19.43.39.273,2.74,2.012,-7.744,51.707
1.73293E+12,2024-11-29T19.43.39.283,2.75,2.866,-6.707,58.841
1.73293E+12,2024-11-29T19.43.39.293,2.76,3.902,-5.427,65.915
1.73293E+12,2024-11-29T19.43.39.303,2.77,5.183,-3.841,73.049
1.73293E+12,2024-11-29T19.43.39.313,2.78,6.524,-2.622,80.671
1.73293E+12,2024-11-29T19.43.39.323,2.79,8.232,-2.317,89.085
