epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.72974E+12,2024-10-23T21.59.26.336,2.39,-0.242,-0.935,-0.257
1.72974E+12,2024-10-23T21.59.26.346,2.4,-0.25,-0.919,-0.241
1.72974E+12,2024-10-23T21.59.26.356,2.41,-0.25,-0.904,-0.224
1.72974E+12,2024-10-23T21.59.26.366,2.42,-0.24,-0.896,-0.217
1.72974E+12,2024-10-23T21.59.26.376,2.43,-0.247,-0.882,-0.21
1.72974E+12,2024-10-23T21.59.26.386,2.44,-0.271,-0.865,-0.192
1.72974E+12,2024-10-23T21.59.26.396,2.45,-0.312,-0.869,-0.164
1.72974E+12,2024-10-23T21.59.26.406,2.46,-0.317,-0.89,-0.141
1.72974E+12,2024-10-23T21.59.26.416,2.47,-0.3,-0.901,-0.136
1.72974E+12,2024-10-23T21.59.26.426,2.48,-0.301,-0.888,-0.133
1.72974E+12,2024-10-23T21.59.26.436,2.49,-0.317,-0.866,-0.119
1.72974E+12,2024-10-23T21.59.26.446,2.5,-0.358,-0.855,-0.107
1.72974E+12,2024-10-23T21.59.26.456,2.51,-0.395,-0.849,-0.082
1.72974E+12,2024-10-23T21.59.26.466,2.52,-0.373,-0.861,-0.054
1.72974E+12,2024-10-23T21.59.26.476,2.53,-0.305,-0.899,-0.049
1.72974E+12,2024-10-23T21.59.26.486,2.54,-0.313,-0.917,-0.037
1.72974E+12,2024-10-23T21.59.26.496,2.55,-0.36,-0.911,-0.012
1.72974E+12,2024-10-23T21.59.26.506,2.56,-0.376,-0.935,0.006
1.72974E+12,2024-10-23T21.59.26.516,2.57,-0.376,-0.977,0.025
1.72974E+12,2024-10-23T21.59.26.526,2.58,-0.375,-1.023,0.05
1.72974E+12,2024-10-23T21.59.26.536,2.59,-0.357,-1.07,0.066
1.72974E+12,2024-10-23T21.59.26.546,2.6,-0.33,-1.097,0.062
1.72974E+12,2024-10-23T21.59.26.556,2.61,-0.333,-1.097,0.052
1.72974E+12,2024-10-23T21.59.26.566,2.62,-0.352,-1.081,0.05
1.72974E+12,2024-10-23T21.59.26.576,2.63,-0.346,-1.07,0.045
1.72974E+12,2024-10-23T21.59.26.586,2.64,-0.338,-1.068,0.043
1.72974E+12,2024-10-23T21.59.26.596,2.65,-0.332,-1.072,0.047
1.72974E+12,2024-10-23T21.59.26.606,2.66,-0.314,-1.079,0.043
1.72974E+12,2024-10-23T21.59.26.616,2.67,-0.273,-1.069,0.026
1.72974E+12,2024-10-23T21.59.26.626,2.68,-0.259,-1.054,0.014
1.72974E+12,2024-10-23T21.59.26.636,2.69,-0.263,-1.033,0.009
1.72974E+12,2024-10-23T21.59.26.646,2.7,-0.236,-1.013,0.002
1.72974E+12,2024-10-23T21.59.26.656,2.71,-0.232,-1.013,0.001
1.72974E+12,2024-10-23T21.59.26.666,2.72,-0.254,-1.019,0.005
1.72974E+12,2024-10-23T21.59.26.676,2.73,-0.241,-1.036,0.011
1.72974E+12,2024-10-23T21.59.26.686,2.74,-0.217,-1.059,0.009
1.72974E+12,2024-10-23T21.59.26.696,2.75,-0.226,-1.066,0.011
1.72974E+12,2024-10-23T21.59.26.706,2.76,-0.234,-1.062,0.015
1.72974E+12,2024-10-23T21.59.26.716,2.77,-0.212,-1.055,0.01
1.72974E+12,2024-10-23T21.59.26.726,2.78,-0.206,-1.062,0.01
1.72974E+12,2024-10-23T21.59.26.736,2.79,-0.226,-1.075,0.009
1.72974E+12,2024-10-23T21.59.26.746,2.8,-0.245,-1.083,0.007
1.72974E+12,2024-10-23T21.59.26.756,2.81,-0.25,-1.085,0.009
1.72974E+12,2024-10-23T21.59.26.766,2.82,-0.237,-1.086,0.016
1.72974E+12,2024-10-23T21.59.26.776,2.83,-0.224,-1.08,0.014
1.72974E+12,2024-10-23T21.59.26.786,2.84,-0.212,-1.078,0.01
1.72974E+12,2024-10-23T21.59.26.796,2.85,-0.225,-1.072,0.007
1.72974E+12,2024-10-23T21.59.26.806,2.86,-0.223,-1.057,0
1.72974E+12,2024-10-23T21.59.26.816,2.87,-0.216,-1.045,-0.003
1.72974E+12,2024-10-23T21.59.26.826,2.88,-0.203,-1.033,-0.002
1.72974E+12,2024-10-23T21.59.26.836,2.89,-0.203,-1.018,-0.001
1.72974E+12,2024-10-23T21.59.26.846,2.9,-0.22,-1.008,-0.002
1.72974E+12,2024-10-23T21.59.26.856,2.91,-0.234,-1.006,0.002
1.72974E+12,2024-10-23T21.59.26.866,2.92,-0.238,-1.01,0.005
1.72974E+12,2024-10-23T21.59.26.876,2.93,-0.243,-1.01,0.009
1.72974E+12,2024-10-23T21.59.26.886,2.94,-0.238,-1.005,0.01
1.72974E+12,2024-10-23T21.59.26.896,2.95,-0.228,-1.001,0.009
1.72974E+12,2024-10-23T21.59.26.906,2.96,-0.228,-0.998,0.011
1.72974E+12,2024-10-23T21.59.26.916,2.97,-0.239,-1,0.009
1.72974E+12,2024-10-23T21.59.26.926,2.98,-0.246,-1.002,0.008
1.72974E+12,2024-10-23T21.59.26.936,2.99,-0.247,-1.006,0.011
1.72974E+12,2024-10-23T21.59.26.946,3,-0.258,-1.014,0.021
1.72974E+12,2024-10-23T21.59.26.956,3.01,-0.27,-1.02,0.029
1.72974E+12,2024-10-23T21.59.26.966,3.02,-0.27,-1.029,0.042
1.72974E+12,2024-10-23T21.59.26.976,3.03,-0.257,-1.043,0.048
1.72974E+12,2024-10-23T21.59.26.986,3.04,-0.275,-1.046,0.055
1.72974E+12,2024-10-23T21.59.26.996,3.05,-0.318,-1.054,0.074
1.72974E+12,2024-10-23T21.59.27.006,3.06,-0.355,-1.073,0.092
1.72974E+12,2024-10-23T21.59.27.016,3.07,-0.359,-1.089,0.118
1.72974E+12,2024-10-23T21.59.27.026,3.08,-0.358,-1.115,0.143
1.72974E+12,2024-10-23T21.59.27.036,3.09,-0.392,-1.146,0.163
1.72974E+12,2024-10-23T21.59.27.046,3.1,-0.44,-1.163,0.173
1.72974E+12,2024-10-23T21.59.27.056,3.11,-0.444,-1.159,0.186
1.72974E+12,2024-10-23T21.59.27.066,3.12,-0.372,-1.159,0.187
1.72974E+12,2024-10-23T21.59.27.076,3.13,-0.325,-1.139,0.168
1.72974E+12,2024-10-23T21.59.27.086,3.14,-0.295,-1.095,0.139
1.72974E+12,2024-10-23T21.59.27.096,3.15,-0.248,-1.05,0.103
1.72974E+12,2024-10-23T21.59.27.106,3.16,-0.223,-1.021,0.065
1.72974E+12,2024-10-23T21.59.27.116,3.17,-0.218,-0.999,0.033
1.72974E+12,2024-10-23T21.59.27.126,3.18,-0.198,-0.984,0.008
1.72974E+12,2024-10-23T21.59.27.136,3.19,-0.183,-0.987,-0.026
1.72974E+12,2024-10-23T21.59.27.146,3.2,-0.2,-0.976,-0.054
1.72974E+12,2024-10-23T21.59.27.156,3.21,-0.189,-0.966,-0.064
1.72974E+12,2024-10-23T21.59.27.166,3.22,-0.175,-0.972,-0.08
1.72974E+12,2024-10-23T21.59.27.176,3.23,-0.169,-0.983,-0.096
1.72974E+12,2024-10-23T21.59.27.186,3.24,-0.19,-0.98,-0.111
1.72974E+12,2024-10-23T21.59.27.196,3.25,-0.219,-0.964,-0.126
1.72974E+12,2024-10-23T21.59.27.206,3.26,-0.231,-0.967,-0.132
1.72974E+12,2024-10-23T21.59.27.216,3.27,-0.228,-0.976,-0.141
